,author_name,tag
8603,mary41313,Skin_Clean_Allergy
8604,marybenagh,Skin_Clean_Allergy
8605,marybrni,"Rare_Guide,Cancer_Tumor"
8606,marygrace,"Collar,Hereditary_Disease,Discussion_Question,Others,Food_Brand"
8607,maryjane,Hereditary_Disease
8608,mastagino,Skin_Clean_Allergy
8609,mastfamily,Hereditary_Disease
8610,mastiffowner,Hereditary_Disease
8611,matrim,Hereditary_Disease
8612,mattb,Cancer_Tumor
8613,mattbless,Parasite_Infection
8614,mattgunn18,Cancer_Tumor
8615,mattiesmom,Cancer_Tumor
8616,mattsonUSAF,"Fierce_Dog,Cancer_Tumor,Others,Breed_Color"
8617,mattv85,Skin_Clean_Allergy
8618,mattypanda,Others
8619,mauriziop,Hereditary_Disease
8620,maxmollyb,Hereditary_Disease
8621,maxnlady,Parasite_Infection
8622,maxpower29,Cancer_Tumor
8623,maxthedog,Skin_Clean_Allergy
8624,maxy2002,"Meet_Memory,Others,Nutrition"
8625,maya,Skin_Clean_Allergy
8626,maya10delmar,"Dog_Family,Collar,Welcome_New_Partner,Cancer_Tumor,Food_Brand"
8627,maybe1,Others
8628,mazooni,Cancer_Tumor
8629,mazza29,Others
8630,mbu1012,"Welcome_New_Partner,Train_Care,Parasite_Infection,Others"
8631,mcclellandclan,Hereditary_Disease
8632,mcdog,"Train_Care,Bedding,Others,Dog_Daily_Life,Food_Brand"
8633,mcgroth72,"Cancer_Tumor,Others"
8634,mcherrera2,Skin_Clean_Allergy
8635,mclaughlindw4,Parasite_Infection
8636,mcrv11,"Dog_Family,Mouth_Clean,Collar,Allergy_Food,Parasite_Infection,Dog_Giving"
8637,mcsphoto,Skin_Clean_Allergy
8638,meaganlovesdogs,"Dog_Racing,Others"
8639,medlinkcc,Cancer_Tumor
8640,megagen,Parasite_Infection
8641,meganm,"Skin_Clean_Allergy,Collar,Allergy_Food"
8642,meglovesbruce,Hereditary_Disease
8643,megnilia,Skin_Clean_Allergy
8644,melanie,"Skin_Clean_Allergy,Others"
8645,melinda27858,Parasite_Infection
8646,melissa1740,Cancer_Tumor
8647,meljo2188,Cancer_Tumor
8648,melli,Skin_Clean_Allergy
8649,mellybelly,"Condolences,Excretory_System,Behavior_Play_Outside,Parasite_Infection,Others"
8650,melodylynn,"Hereditary_Disease,Behavior_Play_Outside,Welcome_New_Partner,Others"
8651,melodymaker,Cancer_Tumor
8652,mendozer,Cancer_Tumor
8653,merrybird9,"Hereditary_Disease,Others"
8654,meta666,"Hereditary_Disease,Dog_Daily_Life"
8655,mgk222,Parasite_Infection
8656,mhbaja,Cancer_Tumor
8657,mhbernheim,Cancer_Tumor
8658,mhop,"Dog_Family,Mouth_Clean,Collar,Gear,Parasite_Infection,Digestive_System,Emotion"
8659,mia123,Skin_Clean_Allergy
8660,micay,Skin_Clean_Allergy
8661,michaelnc10,"Hereditary_Disease,Accident,Others"
8662,michealdepinto,"Parasite_Infection,Food_Brand"
8663,michelle853,Hereditary_Disease
8664,michellexgix,"Hereditary_Disease,Others"
8665,mickey6590,Skin_Clean_Allergy
8666,mickeys mom,Parasite_Infection
8667,micky2017,Others
8668,mickyyluvsyou,Hereditary_Disease
8669,mike59,"Hereditary_Disease,Collar"
8670,mike9090,Skin_Clean_Allergy
8671,mikeblack52,Hereditary_Disease
8672,mikebuild,Cancer_Tumor
8673,mikegawers,Hereditary_Disease
8674,mikej411,Parasite_Infection
8675,mikelucy,Cancer_Tumor
8676,mikem66104,Hereditary_Disease
8677,milesdapuppy,"Skin_Clean_Allergy,Collar,Allergy_Food,Hereditary_Disease,Dog_Film"
8678,mileybird,Hereditary_Disease
8679,mileyk99,Others
8680,milliebichonx,"Welcome_New_Partner,Cancer_Tumor,Discussion_Question,Others"
8681,milo jr lian,"Other_Animal_Food,Nutrition"
8682,miloPJ,Cancer_Tumor
8683,mils86,"Skin_Clean_Allergy,Fierce_Dog"
8684,mimi88,Hereditary_Disease
8685,mimiclt85,Others
8686,min pin lover,Cancer_Tumor
8687,mindy,Cancer_Tumor
8688,mindy10,"Collar,Cancer_Tumor"
8689,mindyp9,Hereditary_Disease
8690,mini schanuzer,Others
8691,minisuga,Hereditary_Disease
8692,minpinclovis,Cancer_Tumor
8693,miracledog,Nutrition
8694,miramira,Parasite_Infection
8695,miranda109,Cancer_Tumor
8696,mirmir,Cancer_Tumor
8697,mishel,Skin_Clean_Allergy
8698,misosaur,Hereditary_Disease
8699,missamy018,"Excretory_System,Nutrition"
8700,missdoglover,"Dog_Family,Excretory_System,Flying_Disc,Skin_Clean_Allergy,Collar,Welcome_New_Partner,Behavior_Play_Outside,Color,Hereditary_Disease"
8701,missxm0nica,Cancer_Tumor
8702,mister cotton,"Cancer_Tumor,Mouth,Others,Food_Brand"
8703,misterskippy,Others
8704,misty073,"Skin_Clean_Allergy,Gear"
8705,mita moniq,Parasite_Infection
8706,mitchell12,"Others,Parasite_Infection,Food_Brand"
8707,mitchit255,Skin_Clean_Allergy
8708,mitdeleon,"Skin_Clean_Allergy,Dog_Film,Food_Brand"
8709,mitsysmum,Skin_Clean_Allergy
8710,mitzi2,Hereditary_Disease
8711,mixedbreedmom,"Mouth,Other_Animal_Food,Others,Parasite_Infection,Gear"
8712,mizzdy,"Hereditary_Disease,Mouth,Others"
8713,mj1234,Parasite_Infection
8714,mjminardi,Skin_Clean_Allergy
8715,mkarawia33,Hereditary_Disease
8716,mknessie,Parasite_Infection
8717,mkskirby,Cancer_Tumor
8718,mlmeredith,Cancer_Tumor
8719,mm193,Skin_Clean_Allergy
8720,mmcnulty,Cancer_Tumor
8721,mmibe,Hereditary_Disease
8722,mnielsen,Parasite_Infection
8723,mnwoods,Cancer_Tumor
8724,mobproctor,Skin_Clean_Allergy
8725,mochichi,Parasite_Infection
8726,mojo1,Nutrition
8727,mollydog12,"Skin_Clean_Allergy,Food_Ingredient,Others"
8728,moly,Skin_Clean_Allergy
8729,mom to 2,Hereditary_Disease
8730,mombranham,Hereditary_Disease
8731,mommy for dog,Hereditary_Disease
8732,mommyofkai,Others
8733,momo3boys,Skin_Clean_Allergy
8734,momof5sobusy,Skin_Clean_Allergy
8735,momoss29,Hereditary_Disease
8736,monchiE,Cancer_Tumor
8737,mongkudung27,Cancer_Tumor
8738,monte1214,"Hereditary_Disease,Gear,Others"
8739,moo81790,Nutrition
8740,mooimacow,"Rare_Guide,Hereditary_Disease,Others,Dog_Daily_Life"
8741,moomoo,Cancer_Tumor
8742,moonkissed,"Fierce_Dog,Hereditary_Disease,Others"
8743,mooseluver24,Hereditary_Disease
8744,morthawt,Others
8745,motormanjh,Parasite_Infection
8746,mousseandmuffin,Parasite_Infection
8747,mpang,"Train_Care,Others"
8748,mpitillo,Hereditary_Disease
8749,mrlowery82,Hereditary_Disease
8750,mrsbug,Skin_Clean_Allergy
8751,mrshanks,"Welcome_New_Partner,Cancer_Tumor,Train_Care"
8752,mrubin,"Hereditary_Disease,Discussion_Question,Others"
8753,mrvrsick,"Skin_Clean_Allergy,Behavior_Play_Outside,Clothes"
8754,mrweirdbeard,"Cancer_Tumor,Gear"
8755,mscathym,Skin_Clean_Allergy
8756,msd,Hereditary_Disease
8757,msgteam,Hereditary_Disease
8758,msilvers73,Hereditary_Disease
8759,msjane1140,Hereditary_Disease
8760,msportclare,Skin_Clean_Allergy
8761,mssparklez,Cancer_Tumor
8762,mstools,"Other_Animal_Food,Rare_Guide,Parasite_Infection,Others"
8763,mstuartsr,Cancer_Tumor
8764,mtgs,Nutrition
8765,muffin2004,"Hereditary_Disease,Others"
8766,munchmunch,Parasite_Infection
8767,murphy1969,"Skin_Clean_Allergy,Allergy_Food,Mouth_Clean"
8768,murphy2187,Hereditary_Disease
8769,mustang1519,Skin_Clean_Allergy
8770,my4dogs,Parasite_Infection
8771,my5dogs,"Other_Animal_Food,Rare_Guide,Others"
8772,myangelbabyl,Skin_Clean_Allergy
8773,mybestm8,Cancer_Tumor
8774,myboyBacon,"Hereditary_Disease,Train_Care,Reinforcement_Train_Tip"
8775,mychisrock,"Hereditary_Disease,Dog_Film,Others,Breed_Color"
8776,mycollieisamazing,Skin_Clean_Allergy
8777,mydaisy,"Mouth,Mouth_Clean,Others,Cancer_Tumor,Food_Brand"
8778,mydogisjax,Cancer_Tumor
8779,mydogsmom,Cancer_Tumor
8780,mydogsmyworld,"Rare_Guide,Parasite_Infection,Skin_Clean_Allergy"
8781,mygirlava,"Cancer_Tumor,Dog_Pray,Gear,Dog_Giving"
8782,mylittlesophie,Cancer_Tumor
8783,mylittleworld,"Hereditary_Disease,Food_Ingredient"
8784,mylo2424,Skin_Clean_Allergy
8785,mynameiscanny,Skin_Clean_Allergy
8786,myshihtzubaby,"Skin_Clean_Allergy,Collar,Accident,Others,Dog_Giving,Cancer_Tumor"
8787,mystic,Hereditary_Disease
8788,mysticalwaters1,Cancer_Tumor
8789,mysticfire,"Skin_Clean_Allergy,Others"
8790,mythbuster,"Other_Animal_Food,Dog_Film,Others"
8791,mzee99,Skin_Clean_Allergy
8792,mzlvschoc,Cancer_Tumor
8793,n2cool,"Hereditary_Disease,Collar,Allergy_Food,Others"
8794,na5555,Cancer_Tumor
8795,nadinek,Others
8796,nadja,Others
8797,nakassak,Cancer_Tumor
8798,nancynash,Skin_Clean_Allergy
8799,nando,"Dog_Family,Hereditary_Disease,Dog_Film,Others,Food_Brand"
8800,nanimom,"Collar,Cancer_Tumor,Others"
8801,nanka,Hereditary_Disease
8802,nanoonka,Cancer_Tumor
8803,natefergy,Hereditary_Disease
8804,natilovesmike,"Hereditary_Disease,Dog_Film,Dog_Giving,Food_Brand"
8805,natukiro,"Hereditary_Disease,Accident"
8806,naturalfeddogs,"Dog_Family,Skin_Clean_Allergy,Dog_Racing,Gear,Others,Digestive_System,Author_Interest,Nutrition"
8807,naturalpetmom,Nutrition
8808,nav555,Skin_Clean_Allergy
8809,naybaloog,"Hereditary_Disease,Mouth,Others,Food_Brand"
8810,nchamberlin,Hereditary_Disease
8811,nchasetpa,Cancer_Tumor
8812,necro17,"Dog_Family,Skin_Clean_Allergy,Behavior_Play_Outside,Other_Animal_Food,Gear,Dog_Giving,Nutrition"
8813,nelson,Cancer_Tumor
8814,nerohip,Others
8815,neuyyap,Skin_Clean_Allergy
8816,new2dogs,"Other_Pets,Mouth,Excretory_System,Collar,Parasite_Infection,Others"
8817,newbie,Skin_Clean_Allergy
8818,newdaydesignbylisa,"Mouth,Parasite_Infection"
8819,newfie49,Parasite_Infection
8820,newfowner,Cancer_Tumor
8821,newpup55,Hereditary_Disease
8822,nfox7,Hereditary_Disease
8823,ng1001,Others
8824,ngav3,Hereditary_Disease
8825,nhuckins164,Hereditary_Disease
8826,nickelsthoughts,Hereditary_Disease
8827,nickoh,"Skin_Clean_Allergy,Others"
8828,nickyhart,Parasite_Infection
8829,nicole2011,Cancer_Tumor
8830,nicolem7,Skin_Clean_Allergy
8831,nicolemsteph,Hereditary_Disease
8832,nigele2,"Hereditary_Disease,Dog_Family,Breed_Color"
8833,nightmouse231,Cancer_Tumor
8834,nikapika,Skin_Clean_Allergy
8835,ninoza,Cancer_Tumor
8836,nique,Skin_Clean_Allergy
8837,nitelite,Others
8838,njensen612,Cancer_Tumor
8839,nlgordaz,Others
8840,nobeagle,Skin_Clean_Allergy
8841,nomangosnomercy,Cancer_Tumor
8842,nomigirl,Hereditary_Disease
8843,noobwidow,Cancer_Tumor
8844,norakay,"Excretory_System,Skin_Clean_Allergy,Collar,Others,Emotion"
8845,normguy1954,"Food_Brand,Collar,Dog_Daily_Life,Nutrition"
8846,northbynorthwest,Hereditary_Disease
8847,northernlitez,Cancer_Tumor
8848,northernmama,"Cancer_Tumor,Grooming_Tools,Others"
8849,nortoons,Skin_Clean_Allergy
8850,notyetnurse,Others
8851,noura,Hereditary_Disease
8852,novatess,"Emotion,Others"
8853,noxy,Skin_Clean_Allergy
8854,nsrawlings,Parasite_Infection
8855,nuts4hotwheels,"Others,Nutrition"
8856,ny10019,Nutrition
8857,nybaby121719,Skin_Clean_Allergy
8858,nyeah01,Hereditary_Disease
8859,oakweb,Hereditary_Disease
8860,ob1force,Cancer_Tumor
8861,oceantracks,Hereditary_Disease
8862,ohmygrey,"Parasite_Infection,Food_Brand"
8863,okeeffe,"Mouth_Clean,Allergy_Food,Discussion_Question,Dog_Film,Training,Others"
8864,oldElPaseo,"Hereditary_Disease,Accident,Other_Pets"
8865,oldgirl,Cancer_Tumor
8866,oliverandzoe,"Others,Parasite_Infection"
8867,ondry,Cancer_Tumor
8868,orangeena,"Skin_Clean_Allergy,Others"
8869,orangeotter,"Other_Pets,Cancer_Tumor,Others"
8870,oreo14,Skin_Clean_Allergy
8871,organizedchaos05,Skin_Clean_Allergy
8872,orianak,Skin_Clean_Allergy
8873,orpets,"Skin_Clean_Allergy,Cancer_Tumor,Meet_Memory"
8874,ortaer1,Parasite_Infection
8875,oshipupsmom23,Skin_Clean_Allergy
8876,otis3,Cancer_Tumor
8877,otis48,Cancer_Tumor
8878,outofmykoolaid,Cancer_Tumor
8879,oxley,"Others,Dog_Daily_Life"
8880,ozzy510,"Others,Parasite_Infection,Digestive_System"
8881,p0rtia,Hereditary_Disease
8882,p3tejano,"Hereditary_Disease,Others"
8883,p4killer,"Hereditary_Disease,Others"
8884,p598738,Cancer_Tumor
8885,pacots,Cancer_Tumor
8886,paigenicole97,Cancer_Tumor
8887,paimonsoror,"Hereditary_Disease,Dog_Daily_Life,Food_Brand"
8888,palikakitty,Hereditary_Disease
8889,pamhandsful,Hereditary_Disease
8890,panayiotis,Cancer_Tumor
8891,pancakes1984,Cancer_Tumor
8892,pandification,"Collar,Allergy_Food,Hereditary_Disease,Meet_Memory,Breed_Color"
8893,pandrews711,Hereditary_Disease
8894,papasoc,Skin_Clean_Allergy
8895,papiboy,Parasite_Infection
8896,papillionpauline,Cancer_Tumor
8897,paq71,Cancer_Tumor
8898,paradiddle,Cancer_Tumor
8899,parkinsn,Cancer_Tumor
8900,parlayin,Skin_Clean_Allergy
8901,patandfred,Cancer_Tumor
8902,patricia2017,Cancer_Tumor
8903,patrick07,Parasite_Infection
8904,patrick421,Parasite_Infection
8905,patty007,Hereditary_Disease
8906,paulec,Cancer_Tumor
8907,paulinemc,Nutrition
8908,paw2dapaw,Skin_Clean_Allergy
8909,pawsability,Cancer_Tumor
8910,payme777,Hereditary_Disease
8911,payne9999,Hereditary_Disease
8912,paysee,Parasite_Infection
8913,pbguy420,Hereditary_Disease
8914,pcwcraig,Hereditary_Disease
8915,pdspen,Hereditary_Disease
8916,peachpomchyna,"Collar,Grooming_Tools,Others,Cancer_Tumor,Food_Brand"
8917,peanut1961,Skin_Clean_Allergy
8918,peeples19831,Skin_Clean_Allergy
8919,pekelover,Others
8920,pelicanpegs,"Other_Animal_Food,Color,Others"
8921,pennlang,"Gear,Parasite_Infection,Mouth_Clean"
8922,penny142,Hereditary_Disease
8923,pennylopes,Hereditary_Disease
8924,pepo,Cancer_Tumor
8925,peppermintly,Hereditary_Disease
8926,pepsiindiags,Cancer_Tumor
8927,petblog,Others
8928,petdoc,Hereditary_Disease
8929,peteg1979,Hereditary_Disease
8930,petelucid,"Skin_Clean_Allergy,Digestive_System"
8931,peterbscott,Cancer_Tumor
8932,peterh001,Cancer_Tumor
8933,peterhill426,"Hereditary_Disease,Meet_Memory"
8934,peterleonne,Skin_Clean_Allergy
8935,petloversub,Skin_Clean_Allergy
8936,petsupportsuit,"Gear,Parasite_Infection"
8937,pettrainer,"Others,Clothes,Parasite_Infection"
8938,petty254,"Dog_Film,Condolences,Grooming_Tools,Others"
8939,pettyd,Hereditary_Disease
8940,pety,Hereditary_Disease
8941,philip,"Cancer_Tumor,Others"
8942,phoebegirl,Cancer_Tumor
8943,phoebeschwartz,Parasite_Infection
8944,piano71,"Hereditary_Disease,Training,Others"
8945,piarevigliono,Cancer_Tumor
8946,pickupsmuckersjars,Hereditary_Disease
8947,pidgeon92,Cancer_Tumor
8948,pikapippy,Cancer_Tumor
8949,pikaspalace,"Mouth,Hereditary_Disease,Gear,Others,Author_Interest"
8950,pilotlady,"Hereditary_Disease,Train_Care,Others"
8951,pilsner31,Skin_Clean_Allergy
8952,pinchsermom,Skin_Clean_Allergy
8953,pineapple,"Mouth,Skin_Clean_Allergy,Collar,Behavior_Play_Outside,Training,Others,Digestive_System"
8954,pinkcupcakez,Skin_Clean_Allergy
8955,pinkfuzza,Hereditary_Disease
8956,pinstriper,"Other_Animal_Food,Others"
8957,pippa01,Others
8958,pisano772,"Hereditary_Disease,Others"
8959,pitsbuddy,Skin_Clean_Allergy
8960,pizarrin,Cancer_Tumor
8961,pizza3344,Skin_Clean_Allergy
8962,plastered,"Author_Interest,Nutrition"
8963,plegit,Cancer_Tumor
8964,plondkemom,Skin_Clean_Allergy
8965,pmayo,"Cancer_Tumor,Condolences,Dog_Film,Dog_Daily_Life"
8966,pmblondexo,Skin_Clean_Allergy
8967,pmsoutlaw,"Skin_Clean_Allergy,Food_Brand"
8968,pokee,"Hereditary_Disease,Others,Dog_Daily_Life,Food_Brand"
8969,pokey2smom,Hereditary_Disease
8970,polly101,Hereditary_Disease
8971,pomapoo5285,Cancer_Tumor
8972,pommieluv,"Other_Pets,Others"
8973,pompom,"Mouth,Others,Fierce_Dog,Cancer_Tumor,Dog_Pray"
8974,pompower,Cancer_Tumor
8975,poodle007,Hereditary_Disease
8976,poodle07,Parasite_Infection
8977,pookieNmari,"Mouth,Collar,Others,Dog_Daily_Life,Nutrition"
8978,pookiemysunshine,Hereditary_Disease
8979,poorpuppy,Skin_Clean_Allergy
8980,popcornh,Hereditary_Disease
8981,popeyeandfriends,Parasite_Infection
8982,porrick,Skin_Clean_Allergy
8983,ppsears,Others
8984,primal woman,"Hereditary_Disease,Food_Ingredient,Grooming_Tools"
8985,princessHalo,"Hereditary_Disease,Behavior_Play_Outside,Grooming_Tools,Others"
8986,psorornejad21,"Hereditary_Disease,Others"
8987,psustang89,Skin_Clean_Allergy
8988,ptotheatsign,Others
8989,ptrcknolan,"Hereditary_Disease,Discussion_Question"
8990,puggedbymeeko,"Dog_Film,Others"
8991,punkaroo,Cancer_Tumor
8992,puppyface9421,Cancer_Tumor
8993,puppylove21,Hereditary_Disease
8994,puppylove503,Cancer_Tumor
8995,puppyloverorg,Parasite_Infection
8996,puppylvr,Cancer_Tumor
8997,puppymomma12,Hereditary_Disease
8998,puppypal90,Others
8999,pureaperture,Cancer_Tumor
9000,purplesaint,Hereditary_Disease
9001,purplevicki,"Hereditary_Disease,Others,Food_Brand"
9002,qh8519a,Hereditary_Disease
9003,queenofketchup,Hereditary_Disease
9004,queenofspoons,"Hereditary_Disease,Food_Ingredient"
9005,quincyr,Skin_Clean_Allergy
9006,qwertyy,Hereditary_Disease
9007,r3gul8r,Hereditary_Disease
9008,racethetrain,Skin_Clean_Allergy
9009,rachel196,Cancer_Tumor
9010,rachelanne820,"Mouth,Parasite_Infection,Meet_Memory,Breed_Color"
9011,racheld,"Emotion,Hereditary_Disease,Food_Brand"
9012,rachelkangg,Cancer_Tumor
9013,rachello1988,Cancer_Tumor
9014,rachlovesderek,Cancer_Tumor
9015,racing dog,"Cancer_Tumor,Others"
9016,radman2020,Cancer_Tumor
9017,radroadkill,Cancer_Tumor
9018,raerae,Hereditary_Disease
9019,raesznm,Cancer_Tumor
9020,ragenia2959,"Cancer_Tumor,Others"
9021,raiine,Skin_Clean_Allergy
9022,rainedbows,"Cancer_Tumor,Others"
9023,rajeshmarndi,Skin_Clean_Allergy
9024,rasta,"Others,Nutrition"
9025,rastaandruhby,Others
9026,ravenov,Hereditary_Disease
9027,rawfooddietnewbie,Others
9028,rbsus0,Hereditary_Disease
9029,rbunton,"Food_Brand,Nutrition"
9030,rcarey,"Other_Pets,Cancer_Tumor,Reinforcement_Train_Tip,Mouth_Clean"
9031,rcashb2014,Hereditary_Disease
9032,rccllap,Cancer_Tumor
9033,rclark,"Hereditary_Disease,Others"
9034,rdahlgren,Cancer_Tumor
9035,rdema19403,Skin_Clean_Allergy
9036,rdemarchi,Skin_Clean_Allergy
9037,reaperron,Cancer_Tumor
9038,rebcw,Cancer_Tumor
9039,rebecca,"Clothes,Others"
9040,redbot,Cancer_Tumor
9041,reesespieces,Cancer_Tumor
9042,reggie,"Hereditary_Disease,Bedding"
9043,rehome,Hereditary_Disease
9044,remichronicles,"Collar,Condolences,Others"
9045,rendirr,"Others,Nutrition"
9046,renegadeiq,Hereditary_Disease
9047,repose,Cancer_Tumor
9048,rescue mom,Hereditary_Disease
9049,rescueblonde,"Other_Pets,Cancer_Tumor"
9050,rescuemom,Cancer_Tumor
9051,rexian,Skin_Clean_Allergy
9052,rgmallory,Hereditary_Disease
9053,rhianna,Hereditary_Disease
9054,rhodesengr,Cancer_Tumor
9055,riathir,"Hereditary_Disease,Collar,Others,Train_Care"
9056,ricardo,Cancer_Tumor
9057,rich121,Skin_Clean_Allergy
9058,rich6111,"Collar,Cancer_Tumor,Dog_Daily_Life"
9059,ricwag1142,"Welcome_New_Partner,Others,Dog_Family"
9060,rifflord,Skin_Clean_Allergy
9061,rina3223,Hereditary_Disease
9062,rinkatink,Hereditary_Disease
9063,rintintin1950,Hereditary_Disease
9064,riobay,Hereditary_Disease
9065,risingson05,Cancer_Tumor
9066,ritabinoche,Skin_Clean_Allergy
9067,rittojo,"Hereditary_Disease,Training"
9068,ritzzzz,Hereditary_Disease
9069,rj417,Hereditary_Disease
9070,rjordan393,"Skin_Clean_Allergy,Allergy_Food,Others"
9071,rkazda,Cancer_Tumor
9072,rkonmd,Cancer_Tumor
9073,rlanier1985,Parasite_Infection
9074,rmichel319,Cancer_Tumor
9075,rmorris,Skin_Clean_Allergy
9076,rmp5s,Cancer_Tumor
9077,rms62003,"Excretory_System,Accident,Behavior_Play_Outside,Others"
9078,robb1,Cancer_Tumor
9079,robdam1001,Cancer_Tumor
9080,robert7kim7,Nutrition
9081,robert99,Skin_Clean_Allergy
9082,robertg62,"Collar,Parasite_Infection"
9083,robertiv,"Collar,Cancer_Tumor"
9084,robfeltham,Cancer_Tumor
9085,rocknsaph,Skin_Clean_Allergy
9086,rockysmom,Cancer_Tumor
9087,roger,Skin_Clean_Allergy
9088,rogerfurness,Others
9089,rolltoptx,Cancer_Tumor
9090,rolonfinleysdad,Hereditary_Disease
9091,ronayez,Cancer_Tumor
9092,rootb,Hereditary_Disease
9093,roseblite,"Hereditary_Disease,Others"
9094,rosiedaisyluke,Skin_Clean_Allergy
9095,rosies99,Cancer_Tumor
9096,rosietjourno,Parasite_Infection
9097,rowdysmom,Cancer_Tumor
9098,roxiefoxie08,Parasite_Infection
9099,roxy426,"Dog_Family,Others"
9100,roxysmum,"Condolences,Mouth_Clean,Collar,Meet_Memory,Others,Dog_Giving,Cancer_Tumor"
9101,royhoward,Parasite_Infection
9102,rozareyesrwsr,Skin_Clean_Allergy
9103,rr6288,"Cancer_Tumor,Dog_Film"
9104,rrdr,Hereditary_Disease
9105,rrgg126,"Others,Food_Brand"
9106,rshubin22,"Train_Care,Skin_Clean_Allergy,Others,Gear,Food_Brand"
9107,rtk5,"Mouth,Others,Gear,Breed_Color,Cancer_Tumor"
9108,rubidoux,"Hereditary_Disease,Collar,Others,Dog_Giving"
9109,rucasmommy,Skin_Clean_Allergy
9110,runnergirl,Cancer_Tumor
9111,rupertandbutch,Skin_Clean_Allergy
9112,ruska,Cancer_Tumor
9113,russandmich,Hereditary_Disease
9114,ruthkennedy,"Rare_Guide,Hereditary_Disease,Dog_Family,Other_Pets"
9115,ruttie,Cancer_Tumor
9116,rvharris4bailey,Others
9117,ryanita,"Others,Parasite_Infection"
9118,ryanthornton03,Hereditary_Disease
9119,ryderkinson,Others
9120,rynniex,Others
9121,rzezucha,Cancer_Tumor
9122,s0uL,Nutrition
9123,sabinahine,Parasite_Infection
9124,sadielady,"Hereditary_Disease,Others"
9125,sadiethepup,Hereditary_Disease
9126,saffyandspencer,Hereditary_Disease
9127,sahara,"Cancer_Tumor,Gear"
9128,saintnapoleon2013,"Collar,Cancer_Tumor,Behavior_Play_Outside,Others"
9129,sajdude,"Cancer_Tumor,Dog_Film,Author_Interest"
9130,sal2612,Nutrition
9131,salliescott,Hereditary_Disease
9132,sally williams,Skin_Clean_Allergy
9133,samandcodie,"Cancer_Tumor,Others"
9134,samanthapants,Hereditary_Disease
9135,sambath,Hereditary_Disease
9136,samcy3434,Skin_Clean_Allergy
9137,samid23,Hereditary_Disease
9138,sammyt,Cancer_Tumor
9139,samnetic,Skin_Clean_Allergy
9140,samorrrrr,"Collar,Bedding,Hereditary_Disease,Others,Dog_Daily_Life,Food_Brand"
9141,samoyed01,Skin_Clean_Allergy
9142,samthehusky,Hereditary_Disease
9143,samudesu,Parasite_Infection
9144,samuel,Hereditary_Disease
9145,sanasopna,Others
9146,sandic57,Parasite_Infection
9147,sandollarc,Hereditary_Disease
9148,sandpines,"Other_Animal_Food,Parasite_Infection"
9149,sandra55,Parasite_Infection
9150,sandslicorice,"Collar,Parasite_Infection"
9151,sandylab,Hereditary_Disease
9152,sandymix,Hereditary_Disease
9153,sanjulmat,Cancer_Tumor
9154,sara50840,Hereditary_Disease
9155,sara528,"Fierce_Dog,Food_Brand,Nutrition"
9156,sarah20,Cancer_Tumor
9157,sarah200,Cancer_Tumor
9158,sarahcrowell,Skin_Clean_Allergy
9159,sarahscissors,Nutrition
9160,sarapac12,"Fierce_Dog,Hereditary_Disease"
9161,sarasmom,Skin_Clean_Allergy
9162,sarro,Skin_Clean_Allergy
9163,sashadawn,Skin_Clean_Allergy
9164,sassymomma,"Train_Care,Mouth_Clean,Collar,Hereditary_Disease,Training,Others,Food_Brand"
9165,savannahemily,Skin_Clean_Allergy
9166,saviabbie,Skin_Clean_Allergy
9167,sawyer1982,Hereditary_Disease
9168,sawyerashton,Cancer_Tumor
9169,sazira,Hereditary_Disease
9170,sbateskc,Hereditary_Disease
9171,sbeatly,Skin_Clean_Allergy
9172,sbennerd,Parasite_Infection
9173,sbmcrss21,Skin_Clean_Allergy
9174,schl4444,Parasite_Infection
9175,scotness,Nutrition
9176,scottinky,Nutrition
9177,scretaro097,Skin_Clean_Allergy
9178,scroomie,Skin_Clean_Allergy
9179,sddoggielvr,"Rare_Guide,Hereditary_Disease,Food_Brand"
9180,sdgalletly,Skin_Clean_Allergy
9181,sea,"Dog_Family,Others"
9182,seanerin72,Cancer_Tumor
9183,seaweedneko,"Hereditary_Disease,Others"
9184,sefrechette22,"Skin_Clean_Allergy,Reinforcement_Train_Tip"
9185,selkins,Skin_Clean_Allergy
9186,sellit697,Cancer_Tumor
9187,sequoiabird,Skin_Clean_Allergy
9188,serendipity,Cancer_Tumor
9189,servertt,Skin_Clean_Allergy
9190,seth707,"Collar,Parasite_Infection,Others"
9191,severin,Cancer_Tumor
9192,sewanlewan,Hereditary_Disease
9193,sezzney,Skin_Clean_Allergy
9194,sftbllstar16,Skin_Clean_Allergy
9195,sgadler,Others
9196,sgtpepper,Skin_Clean_Allergy
9197,sh1224,Hereditary_Disease
9198,shabangschmitty,"Cancer_Tumor,Dog_Film"
9199,shadow,"Food_Brand,Nutrition"
9200,shaggylil,Others
9201,shamanen16,"Hereditary_Disease,Others"
9202,shannyn92,Skin_Clean_Allergy
9203,shar pei for life,Cancer_Tumor
9204,shariclearwater,Hereditary_Disease
9205,sharonb,Cancer_Tumor
9206,sharpiestp,Cancer_Tumor
9207,shashankm,Nutrition
9208,shawn5,"Hereditary_Disease,Meet_Memory,Others,Digestive_System"
9209,shazdin,Skin_Clean_Allergy
9210,sheeluhh,"Hereditary_Disease,Behavior_Play_Outside"
9211,shelleyabba,"Hereditary_Disease,Others,Mouth_Clean"
9212,shellmiff,"Skin_Clean_Allergy,Others"
